Actual CO2_emissions,Predicted CO2 emissions
1.167317334748176,1.3179027343540617
2.0870712059065353,2.027011368843505
2.1451964061141817,2.0638441439179376
1.8876173003357362,1.9604513386089248
1.5965970956264601,1.699999430089873
1.100370545117563,1.2152683659248193
1.7831886910752577,1.8431905839068339
1.2278867046136734,1.311753197589968
1.7752462597402365,1.7938934691606976
2.7937903846908188,2.887793056604183
1.6364878963533653,1.66248281860035
2.03261876085072,2.086318662477204
2.5836521085420436,2.6352524160930386
2.0277572046905536,2.0007782629062305
2.4171394097273255,2.3782821374566554
1.717670503002262,1.4256658734179792
2.5478977175630972,2.5237825887802687
2.146128035678238,2.0793414446364373
1.4857214264815801,1.5467620067701793
1.7965743332104296,1.8057267962538939
2.376211850282673,2.1830270049278333
1.801403710017355,1.8154540418298932
1.6127838567197355,1.6633306819595148
1.7930916001765802,1.8826310600299108
1.7916906490201179,1.8185328034540689
1.810232517995084,1.8353894080615811
1.808885867359812,1.640805214913878
1.1818435879447726,1.3340745296926868
2.317436496535099,2.4278827813316637
1.631443769013172,1.7072441218972845
1.550228353055094,1.5990212130983616
2.1775364999298623,2.019454528905129
1.2013971243204515,1.330451365974334
2.0622058088197126,1.7613551871813078
1.5145477526602862,1.5849965838853084
0.8260748027008264,0.8586594314643232
2.1414497734004674,1.9836185797070724
1.866287339084195,1.8823983148693406
2.111262513659065,2.180872304141058
1.1367205671564067,1.2798963896817477
1.08278537031645,1.1229265434841875
2.1961761850399735,2.109908491887463
1.6454222693490919,1.6282235808887267
2.2013971243204513,2.1122020073993575
1.795184589682424,1.8187213179756698
1.974971994298069,2.022835996742306
1.5634810853944108,1.6975950049080133
1.1760912590556813,1.2875685290579257
1.8463371121298053,1.8594902038528245
1.8356905714924256,1.9519756410087608
1.146128035678238,1.2127410610805525
1.7803173121401512,1.78649170106201
2.3533390953113047,2.4663111028964186
1.9854264740830017,1.9729304985475649
2.0806264869218056,2.168614328946762
2.315130317183602,2.3297824568797827
2.070037866607755,2.022218699727513
2.0923696996291206,2.0153906862167874
2.5588285248170117,2.518634682338697
2.0141003215196207,1.9925052855000551
1.9222062774390163,1.9904928364079968
1.1430148002540952,1.3198336460028663
2.0034605321095063,1.7109569546965444
2.1051694279993316,2.1752132026149766
2.0867156639448825,2.164486879352154
2.196452541703389,2.13683437498082
2.04766419460156,2.0173683509951434
1.173186268412274,1.323460822270142
1.9030899869919435,1.8915912353669446
1.7193312869837267,1.5122219903547691
2.1818435879447726,2.19292881238104
1.9894498176666917,2.047862523141122
2.0008677215312267,2.0634113660581965
1.7218106152125465,1.6268500193761222
2.3334472744967503,2.443653956160288
1.9609461957338314,1.965368833356031
2.1922886125681202,2.0869073161067186
2.00987563371216,2.030990720268645
1.631443769013172,1.637672502475934
2.085290578230065,2.050264784368192
1.9731278535996986,1.986452635608801
2.065206128054312,2.082448229611268
2.3749315539781883,2.285758846949707
1.6211762817750353,1.7441994838495747
1.787460474518415,1.7993229108569677
2.237292337567459,2.160011035078348
1.8075350280688534,1.6234142639317337
1.0413926851582251,1.1374616878048132
2.1306553490220304,2.0998807717342105
1.8095597146352678,1.7946936260044222
2.0273496077747564,2.0209019714145384
1.534026106056135,1.5827520740874315
2.017450729510536,2.0215654638598846
1.2671717284030137,1.3902635105820407
1.9585638832219674,1.8564155909558675
2.822233480238844,2.8833748081770123
1.7067177823367587,1.6228393509139973
