state_name,year,tempc,co2_emissions,pe_coal,pe_petroleum,pe_naturalgas,pe_nuclear,re_biomass,re_geothermal,re_hydropower,re_solar,re_wind,population_thousands,rgdp_millions,PC 1,PC 2,PC 3,Class,state_abb,drought,flooding,freeze,severe_storm,tropical_cyclone,wildfire,winter_storm,latitude,longitude,total_disasters,total_pe
Alabama,1997,16.87037037037037,134.9,867264,524929,337431,310336,182204,17,117660,138,0,4368,143646,0.5453411054397945,-1.3844599442695764,-2.193926854969155,3,AL,0,0,0,0,0,0,0,32.377716,-86.300568,0,2039960
Alabama,1998,18.402777777777786,134.9,856479,518605,341973,300698,209467,18,107730,134,0,4405,148596,0.7069278007108043,-1.431162321468966,-2.3963889041197315,3,AL,1,0,0,1,1,0,0,32.377716,-86.300568,3,2017755
Alabama,1999,17.85648148148148,137.6,866512,536391,349076,322826,210694,62,79350,127,0,4430,154094,0.732430210191849,-1.5065698769266025,-2.394511462733974,3,AL,1,0,0,1,0,0,1,32.377716,-86.300568,3,2074805
Alabama,2000,17.537037037037035,143.4,904181,559735,368472,327143,203782,62,59346,113,0,4452,156560,0.74680520017536,-1.5935731364870285,-2.3407356237992545,3,AL,1,0,0,0,0,0,1,32.377716,-86.300568,2,2159531
Alabama,2001,17.24074074074074,135.0,842337,534772,344004,317019,166334,65,86346,97,0,4468,156404,0.523056068683667,-1.425032204984155,-2.2054572821552454,3,AL,0,0,0,0,0,0,0,32.377716,-86.300568,0,2038132
Alabama,2002,17.541666666666668,140.0,845999,562366,389965,332650,163686,67,89775,82,0,4480,160870,0.6013713749776962,-1.4488420637622828,-2.221922053435037,3,AL,0,0,0,1,1,1,0,32.377716,-86.300568,3,2130980
Alabama,2003,17.074074074074076,140.9,873735,561731,360483,330137,156371,62,128232,68,0,4503,164992,0.5789633094235661,-1.341676757784327,-2.1399144475126715,3,AL,0,0,0,3,0,0,0,32.377716,-86.300568,3,2126086
Alabama,2004,17.407407407407412,143.6,853917,609981,391927,329898,186726,68,106432,54,0,4531,175508,0.7495082206801458,-1.376676054210266,-2.2559279483344383,3,AL,0,0,0,0,1,0,0,32.377716,-86.300568,1,2185723
Alabama,2005,17.439814814814813,145.0,890098,606840,363398,330761,178417,78,101436,53,0,4570,181386,0.7334055806288455,-1.4185803752990769,-2.2370832448734133,3,AL,0,0,0,1,3,0,0,32.377716,-86.300568,4,2191097
Alabama,2006,17.88888888888889,147.5,886678,611265,402044,332992,194853,85,71930,62,0,4629,184796,0.8424548890643347,-1.5034537975255962,-2.3302255186840006,3,AL,1,0,0,2,0,0,0,32.377716,-86.300568,3,2232979
Alabama,2007,18.000000000000004,149.0,888436,601179,430649,360036,188449,98,40881,63,0,4673,185869,0.8586783848814249,-1.612776691227657,-2.3701301124266174,3,AL,1,0,1,0,0,0,0,32.377716,-86.300568,2,2280300
Alabama,2008,17.17592592592593,141.2,842826,566323,414260,407551,177209,117,60466,64,0,4718,185298,0.782226293314921,-1.4985797906172604,-2.361488867101153,3,AL,1,0,0,1,2,0,0,32.377716,-86.300568,4,2230960
Alabama,2009,17.171296296296294,121.2,630969,517542,466272,415392,151859,126,122345,62,0,4758,178021,0.5784246237705492,-1.0955415760595886,-2.325218197658324,3,AL,0,0,0,3,0,0,0,32.377716,-86.300568,3,2030175
Alabama,2010,17.060185185185187,133.8,718684,521296,544405,396557,181015,138,84919,68,0,4785,182263,0.7772366563817101,-1.2674015252884867,-2.3417094500522904,3,AL,0,0,0,0,0,0,0,32.377716,-86.300568,0,2180942
Alabama,2011,17.685185185185187,130.8,651032,521292,609288,411822,193453,135,86313,71,0,4799,185055,0.8702505403567402,-1.2187502896073117,-2.454757522976857,3,AL,1,0,0,3,1,0,0,32.377716,-86.300568,5,2193434
Alabama,2012,18.28703703703704,124.2,547004,513205,677380,427975,194992,141,70754,78,0,4816,186299,0.8834573215087772,-1.17755440340096,-2.554209033943152,3,AL,1,0,0,1,1,0,0,32.377716,-86.300568,3,2165564
Alabama,2013,17.0,121.5,565051,493900,625869,426488,213553,141,123071,97,0,4830,188165,0.9022747766938856,-0.9708163086142252,-2.493915025026774,3,AL,0,0,0,1,0,0,0,32.377716,-86.300568,1,2111308
Alabama,2014,16.685185185185183,123.8,575912,493645,650570,431368,203628,141,90030,100,0,4842,186849,0.8676755548190848,-1.0625342259673738,-2.450488341217739,3,AL,0,0,0,1,0,0,1,32.377716,-86.300568,2,2151495
Alabama,2015,18.120370370370367,120.6,494311,518871,701582,438728,192270,141,91902,101,0,4852,189339,0.8874161424124103,-1.0351818780716466,-2.5471166649653467,3,AL,0,0,0,1,0,0,0,32.377716,-86.300568,1,2153492
Alabama,2016,18.52314814814815,115.4,410168,546352,715033,417334,194476,141,64484,431,0,4864,190703,0.8517128713325076,-1.000014441216846,-2.5839113128365034,3,AL,1,0,0,1,0,1,0,32.377716,-86.300568,3,2088887
Alabama,2017,18.35185185185185,109.4,378890,531329,681236,446097,194481,141,85103,1812,0,4874,193024,0.8485512997850538,-0.8874096375849703,-2.6374030399561925,3,AL,0,1,1,3,2,0,0,32.377716,-86.300568,7,2037552
Alabama,2018,18.027777777777786,113.4,377152,519563,770909,412584,193399,141,101447,3425,0,4888,198436,0.8795655222394336,-0.7792317108216325,-2.530217765004785,3,AL,0,0,0,3,1,0,0,32.377716,-86.300568,4,2080208
Arizona,1997,15.84722222222222,71.8,369872,430092,137588,307623,16421,238,123060,3792,0,4737,168550,-0.7470186366191082,-0.3226867511667787,-1.3992972352484745,0,AZ,0,0,0,0,0,0,0,33.448143,-112.096962,0,1245175
Arizona,1998,15.15277777777778,77.1,386770,468094,161086,317888,12302,238,111863,3713,0,4883,183138,-0.7126484231892969,-0.3475901496707983,-1.3302669426059808,0,AZ,0,0,0,0,0,0,0,33.448143,-112.096962,0,1333838
Arizona,1999,15.99074074074074,81.2,403262,494547,167770,317843,12492,286,99794,3573,0,5024,198096,-0.6261093585469225,-0.4225893841091386,-1.3927827231763807,0,AZ,0,0,0,0,0,0,0,33.448143,-112.096962,0,1383422
Arizona,2000,16.48611111111111,86.7,432810,502693,208137,316839,13376,286,85221,3344,0,5161,207793,-0.5392067496365778,-0.5110009285671572,-1.4179786363432234,0,AZ,1,0,0,0,0,0,0,33.448143,-112.096962,1,1460479
Arizona,2001,16.222222222222218,89.2,424023,514052,244424,299966,10389,287,78774,3086,0,5273,212656,-0.5427935923911702,-0.4925480514151338,-1.3509726732116265,0,AZ,0,0,0,0,0,0,0,33.448143,-112.096962,0,1482465
Arizona,2002,16.208333333333332,88.6,406479,526176,255247,322260,9319,294,75557,2877,0,5396,219311,-0.5101078003244682,-0.4914049796942979,-1.3825687508625697,0,AZ,1,0,0,0,0,1,0,33.448143,-112.096962,2,1510162
Arizona,2003,16.61111111111111,90.5,406537,537072,275650,297872,9573,235,71634,2760,0,5510,233342,-0.4775782342800018,-0.4879630785292791,-1.3716699310984992,0,AZ,1,0,0,0,0,1,0,33.448143,-112.096962,2,1517131
Arizona,2004,15.782407407407408,97.8,425413,558357,356264,293158,9704,255,69843,2672,0,5652,243246,-0.417725820589317,-0.4782570108256454,-1.2612652404025488,0,AZ,0,0,0,0,0,0,0,33.448143,-112.096962,0,1633192
Arizona,2005,16.185185185185183,97.7,428445,573763,329302,269327,25335,283,64094,2574,0,5839,263061,-0.341587133397852,-0.4637565580933642,-1.313980028643518,0,AZ,0,0,0,0,0,0,0,33.448143,-112.096962,0,1600837
Arizona,2006,16.180555555555557,100.9,431985,582623,365230,250568,25421,287,67379,2661,0,6029,277288,-0.2982165460103126,-0.4305170603404535,-1.2701183383069552,0,AZ,1,0,0,0,0,1,0,33.448143,-112.096962,2,1630406
Arizona,2007,16.439814814814817,102.8,438524,571417,401992,280920,29420,302,65211,2749,0,6168,284907,-0.1993158253431999,-0.4674006153307657,-1.343065390221824,0,AZ,1,0,0,0,0,1,0,33.448143,-112.096962,2,1692853
Arizona,2008,15.898148148148149,103.3,458727,542166,409966,305726,36719,366,71795,3112,0,6280,277477,-0.1530473402186535,-0.4510679562826362,-1.3575885978285347,0,AZ,0,0,0,0,0,1,0,33.448143,-112.096962,1,1716585
Arizona,2009,16.157407407407412,94.2,413260,498461,377504,320692,29481,329,62731,3445,288,6343,255081,-0.2477332748212878,-0.4304327048811074,-1.4198464209538189,0,AZ,0,0,0,0,0,1,0,33.448143,-112.096962,1,1609917
Arizona,2010,15.773148148148143,96.0,457909,498744,336208,326102,30566,339,64606,4518,1316,6407,257485,-0.2261873838983955,-0.4317523880510551,-1.3985610068072971,0,AZ,0,0,0,1,0,0,0,33.448143,-112.096962,1,1618963
Arizona,2011,15.740740740740742,94.0,459909,501158,293134,327292,30212,345,89135,7604,2483,6473,263211,-0.2000913225776075,-0.3058493959641942,-1.4073114112399097,0,AZ,1,0,0,0,0,1,0,33.448143,-112.096962,2,1581493
Arizona,2012,16.726851851851855,92.1,420570,489375,339043,334636,27543,345,63918,18096,5059,6555,268289,-0.0754204328024669,-0.2297089687935863,-1.5449753078312405,0,AZ,1,0,0,0,0,1,0,33.448143,-112.096962,2,1583624
Arizona,2013,15.805555555555555,95.7,454865,494083,340375,328423,27187,345,56432,31405,4291,6633,270149,0.0140202417314812,-0.0576292440380812,-1.5292793326384269,0,AZ,1,0,0,0,0,0,0,33.448143,-112.096962,1,1617746
Arizona,2014,16.805555555555557,93.6,447849,492032,315916,338044,33229,345,58185,43572,4452,6730,273677,0.1741991585663728,0.0880872670032493,-1.7220390785399973,0,AZ,1,0,0,0,0,0,0,33.448143,-112.096962,1,1593841
Arizona,2015,16.52777777777778,91.3,385822,507552,365313,340153,35486,345,60906,48236,4213,6830,280230,0.2231004277561438,0.2438874316627718,-1.7358477723646772,0,AZ,1,0,0,0,0,0,0,33.448143,-112.096962,1,1598840
Arizona,2016,16.76388888888889,87.3,323878,528641,373916,338636,37932,345,66173,52862,5000,6941,289230,0.2739108378856377,0.3950966152145513,-1.7902955378215528,0,AZ,0,0,0,0,0,1,0,33.448143,-112.096962,1,1565071
Arizona,2017,17.24074074074074,86.3,334512,529872,334605,338246,36873,345,62942,66326,5251,7044,299406,0.3936370252445157,0.5564770080780729,-1.9103911238603533,0,AZ,0,0,0,0,0,1,0,33.448143,-112.096962,1,1537235
Arizona,2018,16.814814814814813,90.3,331492,539550,400563,325122,38924,345,63566,70800,4827,7158,311706,0.473372704551028,0.6548953020120285,-1.8666920756021568,0,AZ,1,0,0,0,0,0,0,33.448143,-112.096962,1,1596727
Arkansas,1997,15.36574074074074,59.6,246786,320440,264019,149100,86884,147,35906,1108,0,2601,82756,-1.067664143447954,-0.3809687017426835,-1.2923367608234977,0,AR,0,0,0,1,0,0,0,34.746613,-92.288986,1,980345
Arkansas,1998,17.27777777777778,61.3,254658,321517,272888,137403,81960,152,31781,1033,0,2626,84794,-1.0023477529599814,-0.464354891046816,-1.4126629729521945,0,AR,1,0,0,0,0,0,0,34.746613,-92.288986,1,986466
Arkansas,1999,16.75,63.7,267022,350550,257666,135009,82147,192,27552,931,0,2652,89317,-1.0021354365708313,-0.4566733592690598,-1.362143202221043,0,AR,1,0,0,1,0,0,1,34.746613,-92.288986,3,1010247
Arkansas,2000,16.050925925925924,64.0,267579,357586,256114,121516,83466,192,24181,795,0,2679,90206,-1.031760907878471,-0.4167245949247848,-1.2876296970958088,0,AR,1,0,0,0,0,0,0,34.746613,-92.288986,1,1002795
Arkansas,2001,16.23611111111111,63.3,273982,353382,231590,154356,66837,212,26331,642,0,2692,89923,-1.0637449867769255,-0.4486066547601415,-1.3085988107513469,0,AR,0,0,0,1,0,0,0,34.746613,-92.288986,1,1013310
Arkansas,2002,15.879629629629632,61.9,255242,356282,247899,152024,72972,228,34953,500,0,2706,92885,-1.048027823066458,-0.3764808853649247,-1.2904176357344712,0,AR,0,0,0,1,0,0,0,34.746613,-92.288986,1,1011447
Arkansas,2003,15.703703703703706,62.5,253653,357343,254571,153093,80406,282,26878,367,0,2725,96545,-1.01509162770279,-0.3775209932122121,-1.3020490930327198,0,AR,0,0,0,2,0,0,0,34.746613,-92.288986,2,1018660
Arkansas,2004,16.125,63.1,270210,361081,217921,161111,75933,306,36493,239,0,2750,101210,-1.0009522515750486,-0.3813124949491773,-1.3359925511873836,0,AR,0,0,0,0,0,0,0,34.746613,-92.288986,0,1010323
Arkansas,2005,16.64351851851852,60.7,247169,358312,216600,142864,81477,349,30822,90,0,2781,104653,-0.9891258054287272,-0.3613090618148338,-1.37814980049026,0,AR,1,0,0,0,1,0,0,34.746613,-92.288986,2,964945
Arkansas,2006,16.662037037037038,62.6,256907,358679,240885,158952,84758,401,15380,94,0,2822,106940,-0.9346936450498332,-0.4188280583017089,-1.4127487441459108,0,AR,1,0,0,1,0,0,0,34.746613,-92.288986,2,1015423
Arkansas,2007,16.560185185185183,63.9,275037,359757,229610,162434,89239,482,31992,53,0,2849,106155,-0.8970226424411504,-0.3791770365483966,-1.4135022515755562,0,AR,1,0,1,0,0,0,0,34.746613,-92.288986,2,1026838
Arkansas,2008,15.476851851851857,64.8,278849,354937,238424,148085,79760,572,45923,53,0,2875,105791,-0.9722120251773816,-0.2816936851050912,-1.2632265907475428,0,AR,1,0,0,3,2,0,0,34.746613,-92.288986,6,1020295
Arkansas,2009,15.513888888888893,62.0,264083,335526,248100,158663,89205,702,40921,59,0,2897,102528,-0.9375397241241898,-0.270338018786696,-1.3219623106888967,0,AR,0,0,0,2,0,0,0,34.746613,-92.288986,2,1006372
Arkansas,2010,16.208333333333332,66.2,293689,340548,274774,157017,102074,773,35697,80,0,2922,105922,-0.812333604405907,-0.3323684678308272,-1.4009108491454214,0,AR,0,1,0,0,0,0,0,34.746613,-92.288986,1,1066028
Arkansas,2011,16.564814814814813,67.7,306119,336110,288906,148531,105562,750,28738,85,0,2940,108295,-0.773082062207843,-0.3621918030767599,-1.4244030163157853,0,AR,1,1,0,4,0,0,0,34.746613,-92.288986,6,1079666
Arkansas,2012,17.560185185185187,66.6,296732,318511,300572,162353,103550,808,20921,100,0,2952,108745,-0.7312938069154397,-0.4142421095296983,-1.5294878975422577,0,AR,1,0,0,0,0,0,0,34.746613,-92.288986,1,1078168
Arkansas,2013,15.35648148148148,68.8,327099,319122,288045,124816,106124,808,25329,108,0,2959,111779,-0.8251655380126072,-0.2988066104188632,-1.2899405540555386,0,AR,0,0,0,0,0,0,0,34.746613,-92.288986,0,1059082
Arkansas,2014,14.814814814814811,69.4,339214,325488,273009,151428,105604,808,25104,111,0,2967,112932,-0.81403544713726,-0.3020591718254746,-1.285651409272142,0,AR,0,0,0,2,0,0,0,34.746613,-92.288986,2,1089139
Arkansas,2015,16.333333333333332,59.5,226889,314358,296826,144716,95087,808,33261,124,0,2978,113861,-0.8600347096028202,-0.2022147327381647,-1.393936697450103,0,AR,0,1,0,3,0,0,0,34.746613,-92.288986,4,982789
Arkansas,2016,17.10648148148148,62.6,246437,323937,315617,140370,93679,808,32958,372,0,2990,114541,-0.8002104400973269,-0.2452602782940364,-1.4343523546785892,0,AR,0,0,0,1,0,0,0,34.746613,-92.288986,1,1026361
Arkansas,2017,16.967592592592595,64.5,267591,322973,317543,132736,91880,808,27117,442,0,3001,115347,-0.8013865422317789,-0.2624994921020206,-1.40235208691892,0,AR,0,1,0,2,0,0,0,34.746613,-92.288986,3,1040843
Arkansas,2018,16.203703703703702,71.4,304145,329881,366948,132996,93453,808,27392,2118,0,3010,117294,-0.7423251308333778,-0.2495191970925138,-1.3245262805619946,0,AR,0,0,0,2,0,0,0,34.746613,-92.288986,2,1133970
California,1997,15.064814814814817,346.6,82651,3292194,2185029,320194,158854,132211,419290,24988,32037,32486,1378654,8.464625285624503,6.86556629687092,-0.6151812561783347,1,CA,0,1,0,0,0,0,0,38.576668,-121.493629,1,5880068
California,1998,13.726851851851857,358.8,66157,3315357,2418688,362928,146909,133436,505243,24497,28122,32988,1470393,8.71348436210428,7.160994000243053,-0.4522217927532134,1,CA,0,0,1,1,0,0,0,38.576668,-121.493629,2,6163130
California,1999,14.421296296296294,362.9,69547,3423775,2379558,348736,155665,135325,416573,23925,33029,33499,1582377,8.919880556835901,6.9926593559100505,-0.5218093312191123,1,CA,0,0,0,0,0,0,0,38.576668,-121.493629,0,6221616
California,2000,14.888888888888893,378.3,70012,3571465,2456438,366845,164105,127600,391043,23073,35887,33988,1709939,9.179108695980789,6.745562296991508,-0.5221622115001922,1,CA,1,0,0,0,0,0,0,38.576668,-121.493629,1,6464760
California,2001,15.064814814814817,383.4,67839,3585715,2513856,346911,164137,128077,263923,22960,36163,34479,1702776,9.18257634457548,6.4247171999675965,-0.5477095523604562,1,CA,0,0,0,0,0,0,0,38.576668,-121.493629,0,6514321
California,2002,14.916666666666664,381.8,70010,3704382,2318656,358707,171500,135221,316794,22418,38684,34872,1743651,9.332504511167286,6.755038763230602,-0.5913933179243578,1,CA,1,0,0,0,0,1,0,38.576668,-121.493629,2,6451755
California,2003,15.236111111111116,370.3,69469,3520087,2317062,370958,205815,133310,368253,21857,39441,35253,1825424,9.492147539605597,6.9170871570215695,-0.7536451737722439,1,CA,0,0,0,0,0,1,0,38.576668,-121.493629,1,6277576
California,2004,14.921296296296294,389.4,68909,3670782,2462247,315634,228444,133248,341956,22216,43128,35575,1902319,9.789667076154476,6.914315721278261,-0.6188362009488878,1,CA,0,0,0,0,0,0,0,38.576668,-121.493629,0,6517572
California,2005,14.77777777777778,385.7,67422,3741092,2304463,377313,226206,132375,396279,22115,42618,35828,1990141,9.88470337123739,7.060422830388859,-0.7101881236021086,1,CA,0,0,0,0,0,0,0,38.576668,-121.493629,0,6490290
California,2006,14.800925925925926,394.7,67017,3786528,2375929,333488,220116,129319,476582,23341,48433,36021,2072177,10.019882015895629,7.285977026317398,-0.5089167846025631,1,CA,0,0,0,0,0,1,0,38.576668,-121.493629,1,6562962
California,2007,14.958333333333336,399.3,66495,3795097,2467545,375427,225983,130592,270107,25804,55201,36250,2103618,10.15755117385418,6.758256217165891,-0.6501532685705115,1,CA,1,0,1,0,0,1,0,38.576668,-121.493629,3,6704564
California,2008,14.953703703703706,383.5,63050,3553537,2472612,339506,230785,129143,237755,29985,53063,36604,2111138,10.02962036621978,6.792714427831749,-0.7194683692672511,1,CA,1,0,0,1,0,1,0,38.576668,-121.493629,3,6428705
California,2009,14.90740740740741,369.7,52403,3409710,2391374,332218,238181,127461,272187,31297,56997,36961,2026487,9.879475317913416,6.908300527846806,-0.7474384722174439,1,CA,1,0,0,0,0,1,0,38.576668,-121.493629,2,6185705
California,2010,14.291666666666664,363.5,54972,3360115,2325411,336562,291057,124981,326152,36006,59303,37320,2058138,10.093416062841852,7.153067400037946,-0.8771883081066415,1,CA,0,0,0,0,0,0,0,38.576668,-121.493629,0,6077060
California,2011,14.129629629629632,349.1,55264,3297486,2196252,383644,293099,124092,413488,41816,75317,37642,2091586,10.1981625994275,7.478217654153792,-0.883058948628131,1,CA,0,0,0,0,0,0,0,38.576668,-121.493629,0,5932646
California,2012,15.282407407407408,354.3,43832,3185644,2456371,193939,288129,121269,255384,53911,92821,37949,2144497,10.248330267338671,7.289492493403452,-0.6295861484765222,1,CA,1,0,0,0,0,1,0,38.576668,-121.493629,2,5879786
California,2013,15.175925925925927,356.1,38151,3221298,2480792,187162,306069,119556,226643,84832,122335,38261,2220868,10.73507817388474,7.645708046124781,-0.6292127345216864,1,CA,1,0,0,0,0,0,0,38.576668,-121.493629,1,5927403
California,2014,16.36111111111111,353.1,39486,3229932,2409574,177656,310513,117226,157213,156494,123559,38597,2312540,11.352167814192816,8.38928100745,-1.165134722863397,1,CA,1,0,0,0,0,0,0,38.576668,-121.493629,1,5856648
California,2015,15.976851851851851,360.6,30967,3347601,2384061,193529,296074,112878,128681,211876,113967,38918,2428598,11.801414826447957,9.011986246892246,-1.47266116537389,1,CA,1,0,0,0,0,1,0,38.576668,-121.493629,2,5956158
California,2016,15.629629629629624,360.7,32077,3457076,2248939,197754,293205,107912,267194,267580,124715,39167,2500950,12.314138020293056,10.079065416451332,-1.6099503653280811,1,CA,1,0,0,0,0,1,0,38.576668,-121.493629,2,5935846
California,2017,15.745370370370376,362.1,33663,3518541,2190612,187227,293721,108637,390292,340408,118138,39358,2610682,13.027512666413676,11.460472752024767,-2.0022852039200427,1,CA,0,1,0,1,0,1,0,38.576668,-121.493629,3,5930043
California,2018,15.625,362.5,33256,3512841,2207425,190422,296933,108445,239714,381733,127674,39462,2721651,13.434191830690574,11.660163393961026,-2.2434110896454817,1,CA,1,0,0,0,0,1,0,38.576668,-121.493629,2,5943944
Colorado,1997,7.13425925925926,75.7,362423,371516,311900,0,17123,411,20751,230,0,4018,184193,-1.548485902170429,0.126716126461404,1.3473918288529505,4,CO,0,0,0,0,0,0,0,39.739227,-104.984856,0,1045839
Colorado,1998,7.916666666666668,78.4,364889,402345,328897,0,15850,412,14908,233,0,4117,201076,-1.4703482992447106,0.0863571721626665,1.2955944471479477,4,CO,0,0,0,0,0,0,0,39.739227,-104.984856,0,1096131
Colorado,1999,8.13425925925926,80.4,364236,412819,330896,0,15625,562,15978,231,0,4226,216300,-1.4251397879249934,0.0981826747720669,1.2812189713393314,4,CO,0,0,0,0,0,0,0,39.739227,-104.984856,0,1107951
Colorado,2000,8.333333333333334,85.3,387879,438600,366094,0,16364,578,14836,221,0,4327,232752,-1.3378649854768192,0.0690536750789237,1.2844277692516717,4,CO,1,0,0,0,0,1,0,39.739227,-104.984856,2,1192573
Colorado,2001,8.25,93.6,400028,453248,464062,0,13734,579,15445,212,503,4426,236383,-1.251938322915887,0.0504131700794376,1.342700187095832,4,CO,0,0,0,1,0,0,0,39.739227,-104.984856,1,1317338
Colorado,2002,7.824074074074076,91.8,390480,434502,457708,0,12544,582,12299,205,1414,4490,236786,-1.2829393425193711,0.0845861354550844,1.3766930003091211,4,CO,1,0,0,0,0,1,0,39.739227,-104.984856,2,1282690
Colorado,2003,8.347222222222221,91.2,394163,457424,436873,0,13788,538,12780,199,1489,4529,238540,-1.2507645047170874,0.0727073494694759,1.3284621170018538,4,CO,1,0,0,1,0,0,0,39.739227,-104.984856,2,1288460
Colorado,2004,7.6898148148148175,94.4,390186,490984,440720,0,14174,562,11966,193,2205,4575,240798,-1.242284602076692,0.1064992717734946,1.3950295005955569,4,CO,0,0,0,0,0,0,0,39.739227,-104.984856,0,1321890
Colorado,2005,8.203703703703702,96.4,386670,489645,478520,0,12834,605,14152,206,7762,4632,250840,-1.1655011881080957,0.1027009349052549,1.4069133826310187,4,CO,0,0,0,0,0,0,0,39.739227,-104.984856,0,1354835
Colorado,2006,8.060185185185182,97.5,394348,506709,458911,0,15042,603,17767,232,8585,4720,256124,-1.1405382944470477,0.1243715199435181,1.4187779394453923,4,CO,1,0,0,0,0,0,0,39.739227,-104.984856,1,1359968
Colorado,2007,7.874999999999997,100.1,388586,513431,512841,0,19828,621,17095,308,12765,4804,264577,-1.0624417120345515,0.1440320028871431,1.4639695528860224,4,CO,0,0,0,0,0,0,0,39.739227,-104.984856,0,1414858
Colorado,2008,7.1898148148148175,98.1,385416,486432,508491,0,24008,702,20096,819,31738,4890,267713,-1.0075507139492164,0.20859500065588,1.629244948854521,4,CO,1,0,0,1,0,1,0,39.739227,-104.984856,3,1380339
Colorado,2009,7.324074074074073,93.9,350224,466476,525999,0,27202,697,18405,1148,30879,4972,262380,-1.0127149606438106,0.255533356320238,1.588463771660951,4,CO,0,0,0,1,0,1,0,39.739227,-104.984856,2,1342699
Colorado,2010,7.861111111111112,96.2,382623,482742,505628,0,30241,721,15398,1808,33676,5047,264791,-0.937742003366894,0.211703808460357,1.5548342567994442,4,CO,0,0,0,1,0,0,0,39.739227,-104.984856,1,1370993
Colorado,2011,7.462962962962963,92.4,368871,460071,477208,0,32636,741,20235,2865,50526,5122,268681,-0.9015350640391244,0.2907144763692266,1.675346427849217,4,CO,1,0,0,1,0,1,0,39.739227,-104.984856,3,1306150
Colorado,2012,9.064814814814811,91.4,370085,456483,456471,0,31608,759,14247,3886,56798,5193,273520,-0.8142191780797498,0.2363426888047625,1.573729062342193,4,CO,1,0,0,1,0,1,0,39.739227,-104.984856,3,1283039
Colorado,2013,7.273148148148147,91.8,363532,457968,480875,0,35718,759,11572,5186,68731,5269,282534,-0.7919078293960524,0.3389113170843944,1.7886592160742785,4,CO,1,1,0,0,0,0,0,39.739227,-104.984856,2,1302375
Colorado,2014,7.8101851851851825,92.3,350526,472459,497182,0,36919,759,16831,6046,70076,5350,295699,-0.7210774947873955,0.3693870860252225,1.7513897839456014,4,CO,1,0,0,2,0,0,0,39.739227,-104.984856,3,1320167
Colorado,2015,8.578703703703704,91.0,340107,473141,490642,0,40839,759,15098,6271,69662,5451,309180,-0.6639039620229119,0.3681426392193053,1.6642561697495173,4,CO,0,1,0,2,0,1,0,39.739227,-104.984856,4,1303890
Colorado,2016,8.49074074074074,87.6,321476,469812,464749,0,43155,759,17565,9509,86977,5539,316752,-0.5870480654193044,0.4610228478405838,1.7528077729159293,4,CO,0,0,0,3,0,0,0,39.739227,-104.984856,3,1256037
Colorado,2017,8.847222222222221,87.9,315835,480269,462123,0,42737,759,17479,13974,85816,5612,329574,-0.5226225434440331,0.5270788636444671,1.6909356300810097,4,CO,0,0,0,1,0,0,0,39.739227,-104.984856,1,1258227
Colorado,2018,8.425925925925924,89.3,284474,501026,519591,0,43197,759,16618,15338,88720,5691,341077,-0.4712429506062786,0.5991721360086324,1.7495498088247432,4,CO,1,0,0,4,0,1,0,39.739227,-104.984856,6,1305091
Connecticut,1997,9.245370370370368,42.8,44982,427410,148585,-1309,46243,0,4562,199,0,3349,190791,-1.7540538274159665,0.4615339744329254,0.0084896631662374,4,CT,0,0,0,1,0,0,0,41.764046,-72.682198,1,619668
Connecticut,1998,10.88425925925926,40.6,32569,417161,134891,34022,44668,0,4571,231,0,3365,196248,-1.6690533012249698,0.393142044656574,-0.1882695327462669,4,CT,0,0,0,0,0,0,0,41.764046,-72.682198,0,618643
Connecticut,1999,10.47222222222222,41.9,15231,442382,155870,132456,45009,5,4315,264,0,3386,202230,-1.556527133189193,0.3489583394701867,-0.3024224610414741,4,CT,0,0,0,0,1,0,2,41.764046,-72.682198,3,745939
Connecticut,2000,9.185185185185183,43.1,36246,428736,163696,170674,45279,5,5369,260,0,3412,216370,-1.5376104090138991,0.3649485623636842,-0.2521509973388304,4,CT,0,0,0,0,0,0,0,41.764046,-72.682198,0,799352
Connecticut,2001,10.13425925925926,41.9,39991,418855,149344,161112,26652,5,2959,303,0,3433,220287,-1.585912887873234,0.3323315349586287,-0.2665052223593666,4,CT,0,0,0,0,0,0,0,41.764046,-72.682198,0,769302
Connecticut,2002,10.25925925925926,40.3,34206,382283,181665,155777,24833,5,3409,365,0,3459,219959,-1.5910674824095965,0.3511535398547689,-0.2641266036787815,4,CT,0,0,0,0,0,0,0,41.764046,-72.682198,0,753931
Connecticut,2003,8.976851851851851,43.0,41864,434313,157252,167566,26849,7,5715,403,0,3484,222240,-1.595648234685145,0.3998802800848065,-0.1756132993881029,4,CT,0,0,0,0,0,0,0,41.764046,-72.682198,0,800995
Connecticut,2004,9.310185185185183,45.0,43997,451366,165862,172470,37870,7,4634,454,0,3496,237133,-1.4974852423482314,0.3933645520807275,-0.2384098565275272,4,CT,0,0,0,0,0,0,0,41.764046,-72.682198,0,833695
Connecticut,2005,9.726851851851851,44.3,42023,443947,171150,162406,23826,8,4782,556,0,3507,242485,-1.5377423365992446,0.396329292056322,-0.2161106935253545,4,CT,0,0,0,0,0,0,0,41.764046,-72.682198,0,819526
Connecticut,2006,10.629629629629628,41.3,45722,391609,175870,173111,29631,9,5395,654,0,3517,251581,-1.4764056591925157,0.3728533646191199,-0.3364849970479234,4,CT,0,0,0,0,0,0,0,41.764046,-72.682198,0,786312
