Actual tempc,Predicted tempc
16.87037037037037,17.357491688337177
15.847222222222221,16.06981503404677
15.36574074074074,16.12076609255746
15.064814814814815,14.962734556058422
7.1342592592592595,7.994877937715501
9.245370370370368,9.993508086074144
12.685185185185185,13.377101821824908
21.74537037037037,21.80382537888363
17.337962962962962,17.612722671590745
6.240740740740741,6.393059029011056
10.537037037037038,12.042830925900489
10.277777777777779,11.443887551082298
8.38888888888889,9.618557651760057
12.037037037037035,12.943113706307486
12.486111111111107,13.459381177090108
18.912037037037038,19.174894123803824
4.337962962962961,5.417915540514514
12.245370370370367,12.928824178874493
8.532407407407408,9.146694265771657
6.407407407407407,7.364494475070387
4.759259259259257,5.783705141628161
17.171296296296294,17.827442903537303
12.046296296296294,13.1626398304943
5.675925925925927,5.804095993749797
9.24074074074074,10.040060948580503
10.32407407407407,10.388148126425222
5.7222222222222205,6.700868852902204
11.138888888888893,12.083994326647371
11.611111111111107,12.380778886610642
6.847222222222222,7.275892098434269
14.495370370370376,15.07563694100827
4.828703703703706,5.169609279371798
9.96759259259259,10.754497214220464
14.851851851851855,15.743010735837743
8.754629629629628,8.370059305336326
8.870370370370372,9.536040338221937
9.689814814814817,10.290107875829563
16.75462962962963,17.356508084805682
7.1064814814814845,7.695841392036527
13.800925925925927,14.46248284727335
17.73611111111111,18.46908233454451
8.99074074074074,9.466444563586265
5.0370370370370345,6.169356341473758
12.5,13.24117395374924
8.393518518518519,7.467108428943902
10.546296296296298,11.287642791867256
5.912037037037036,6.787993676727638
5.1111111111111125,5.758965072687715
18.402777777777786,17.274983587441966
15.152777777777779,16.088433637283742
17.27777777777778,16.151978815207258
13.726851851851855,14.49316606274806
7.916666666666668,8.026885475497693
10.88425925925926,10.00709803472273
14.11574074074074,13.398638298269361
22.49537037037037,21.793702075490728
18.717592592592585,17.645589160267264
6.84722222222222,6.482272550929338
12.898148148148149,12.162277208874002
12.749999999999995,11.41317444248125
10.509259259259258,9.590942347189412
13.50925925925926,12.957465872168541
14.546296296296294,13.54879780812189
20.35648148148148,19.33237063535489
6.38425925925926,5.4825668525882065
13.893518518518515,12.92082695895806
10.203703703703702,9.21823849901557
9.027777777777779,7.484124346170574
7.171296296296295,5.786760287825018
18.805555555555557,17.95923878904432
13.981481481481481,13.122554863803089
6.583333333333334,5.878603077027947
10.337962962962962,10.034977557137609
9.550925925925924,10.339598000980914
7.763888888888887,6.723267244640738
12.86574074074074,12.010392863070592
12.324074074074074,12.413635083008558
9.078703703703702,7.454897165298462
16.01388888888889,15.069726962130517
6.22222222222222,5.1859641508199275
12.273148148148149,10.73226385191083
16.717592592592595,15.774162655929103
8.782407407407408,8.601635904284194
10.972222222222221,9.858722818549722
11.120370370370367,10.2911197389476
18.166666666666668,17.31032554106787
8.555555555555555,7.834146682638675
15.643518518518515,14.509080642834306
19.453703703703702,18.424473063321784
9.050925925925924,9.437153115402907
7.319444444444442,6.189960844814777
14.134259259259258,13.215181468985975
9.222222222222221,8.41077442560345
12.347222222222221,11.248655950883403
8.500000000000004,6.870842504082248
5.856481481481483,5.675002542557195
17.85648148148148,17.334172531729564
15.99074074074074,16.1029679547064
16.75,16.17142167710699
14.421296296296294,14.84511946910061
8.13425925925926,8.00572420982644
10.472222222222221,9.932876433711499
13.61574074074074,13.413084886036813
21.759259259259267,21.82420214265585
18.050925925925924,17.764665694907308
6.435185185185188,6.473845518892631
11.962962962962965,11.842318409588188
11.78240740740741,11.326315521262586
9.810185185185183,9.6030862594489
13.328703703703706,12.964334617834538
14.032407407407408,13.540960345882922
19.916666666666664,19.53131303517148
6.555555555555554,5.45419330522418
13.171296296296294,12.919327108887956
9.879629629629628,9.257668220205233
7.981481481481483,7.361099494155496
6.495370370370373,5.772727409610525
18.342592592592585,17.898242825176567
13.537037037037035,13.172290078829974
6.6898148148148175,5.804532377514988
10.541666666666666,10.048162476858124
10.319444444444443,10.350379743380472
7.439814814814812,6.747773912269622
12.268518518518519,11.99392846878618
12.40740740740741,12.421076120110229
8.273148148148147,7.512747121043503
15.370370370370367,15.19145457725972
6.087962962962965,5.183025069069117
11.287037037037035,10.803525294875726
16.300925925925927,15.84473923780024
8.439814814814811,8.422053755493835
9.995370370370372,9.773753695189953
10.972222222222221,10.319839514791965
17.439814814814813,17.386251888470724
8.782407407407408,7.806917494162917
15.162037037037035,14.641544178128242
19.22685185185185,18.81724759284407
9.532407407407408,9.473418220411986
6.819444444444442,6.194409867981449
13.481481481481481,13.211443402338773
8.300925925925927,7.815059769898653
11.680555555555555,11.234116876265034
7.430555555555554,6.802003643009812
6.194444444444442,5.739779378287494
17.537037037037035,17.373583976645023
16.48611111111111,16.084872039034963
16.050925925925924,16.211201728321612
14.888888888888893,14.685018966672942
8.333333333333334,7.970589119475335
9.185185185185183,9.865470057353377
12.63425925925926,13.400931828189641
21.430555555555557,21.820655970834196
17.416666666666668,17.671373296063393
6.629629629629627,6.576425452250987
11.222222222222221,11.614539460744709
10.861111111111114,11.092256975825876
9.24074074074074,9.609335803193972
13.074074074074073,12.915748841129243
13.148148148148145,13.537728291004896
19.57870370370371,19.45698176138103
4.9629629629629655,5.412053571548313
12.296296296296294,12.891407099319622
8.62037037037037,9.24222408910282
7.231481481481483,7.361787074711174
5.4537037037037015,5.696437194710597
17.89814814814815,17.840153087629005
12.861111111111107,13.191055063391104
5.750000000000001,5.972032033838332
9.958333333333332,10.05443711951375
10.824074074074074,10.319984026253223
6.106481481481483,6.754276131279767
11.21759259259259,12.029724278021604
12.893518518518519,12.398528174264356
7.152777777777778,7.496880387887359
14.657407407407408,15.118735149735585
5.041666666666668,5.18175370618701
10.439814814814811,10.632984470576048
15.726851851851851,15.853765193838626
8.592592592592592,8.691439821384847
9.166666666666666,9.59750057104975
9.703703703703702,10.36034197267145
16.800925925925927,17.378181147854775
7.754629629629631,7.845476333750412
14.444444444444445,14.61768350051716
19.157407407407405,18.407131182029843
10.120370370370372,9.47223105863668
5.458333333333335,6.201102795777842
12.722222222222221,13.137193118222058
7.874999999999997,8.365240511484444
10.986111111111107,11.257520511979237
6.592592592592593,6.777212654240429
5.856481481481483,5.747636260231957
17.24074074074074,17.596125378273427
16.222222222222218,16.12351673655212
16.23611111111111,16.27075426466763
15.064814814814815,15.151844006730244
8.25,7.862739060772583
10.13425925925926,9.994858467951417
13.38425925925926,13.4377027656883
21.62962962962964,22.083256528247148
17.745370370370367,17.960075263865292
6.800925925925927,6.707702683517709
11.86574074074074,11.700377062195912
11.754629629629624,11.227769425138831
9.476851851851851,9.646304102847353
13.287037037037035,12.983264153823256
13.662037037037035,13.507160924607888
19.25462962962963,19.718350045848638
5.916666666666666,5.460180499125272
12.958333333333336,13.023887797491625
9.495370370370372,9.359769302653149
8.222222222222221,7.462415606947616
6.138888888888888,5.7586284030694515
17.61111111111111,17.808715522289276
13.226851851851855,13.161303701344877
6.472222222222222,6.065541218034923
10.185185185185189,10.032426793361083
10.86574074074074,10.359886226709932
6.9861111111111125,6.803316394565627
12.023148148148149,12.128107389668003
12.541666666666668,12.42469155555591
8.296296296296296,7.895284769358113
15.21759259259259,15.269642729777843
5.6898148148148175,5.221124332398176
11.314814814814815,11.002921024337411
15.99074074074074,15.919792384840548
8.768518518518517,8.982536202995107
9.96759259259259,9.942978428443894
10.606481481481485,10.370344589464366
17.384259259259256,17.55593661731109
8.050925925925927,7.944012481952086
14.583333333333336,14.589853442506865
18.72222222222221,18.46725324098952
9.99074074074074,9.532075793948025
6.546296296296295,6.241174967726693
13.245370370370376,13.339260191190988
8.26388888888889,9.18125941278413
11.495370370370367,11.491977773373947
7.4027777777777795,6.779033482307568
6.22222222222222,5.76968343812041
17.541666666666668,17.532516818959266
16.208333333333332,16.171664756257087
15.879629629629633,16.26406149775721
14.916666666666664,15.144861780572683
7.824074074074076,7.9068947727791965
10.25925925925926,10.016586591023952
13.976851851851851,13.456552160903811
21.82870370370371,21.9019538811408
17.976851851851855,17.49824916711077
6.087962962962965,6.719302071491256
11.800925925925927,11.604953825939447
11.731481481481485,11.232964114751667
9.537037037037038,9.636753424303606
12.879629629629633,12.870257205562666
13.796296296296294,13.502299593295902
19.245370370370367,19.53671137499623
5.3888888888888875,5.478533708490431
13.486111111111107,13.00043256697245
9.63425925925926,9.330619374290109
7.6342592592592595,7.4532840717583895
5.578703703703702,5.720299052074552
17.76851851851852,17.93450135481544
12.953703703703706,13.131414350587875
5.2453703703703685,6.020990373101085
10.004629629629628,10.047052757348865
10.444444444444443,10.43270259234123
6.962962962962963,6.818984431680292
12.393518518518515,12.137830605963245
12.435185185185185,12.504271459765732
8.240740740740742,7.9212226930540055
15.541666666666664,15.228656895458698
5.0,5.216535947751254
11.407407407407408,11.006754949688911
15.231481481481481,15.92297668242827
8.726851851851855,8.875678162323311
10.16666666666667,9.780017585027963
10.652777777777775,10.395306293852627
17.61111111111111,17.461195879848674
7.912037037037037,7.918556851102039
14.847222222222221,14.61636613169685
18.347222222222225,18.511236739344895
9.347222222222225,9.567183794919401
6.425925925925924,6.233296837424859
13.643518518518519,13.39645213028416
8.296296296296298,8.454554332885891
11.796296296296294,11.26944974437356
6.990740740740742,6.842741253087297
5.208333333333333,5.8077670459169894
17.074074074074076,17.42878119344823
16.61111111111111,16.20217359624803
15.703703703703706,16.26004502433352
15.236111111111116,14.768971617566422
8.347222222222221,7.967229109723121
8.976851851851851,10.01633726945147
12.546296296296294,13.465728036826476
21.592592592592588,21.859901357907802
17.398148148148145,17.768857688177377
7.425925925925927,6.7302215355448425
10.953703703703704,11.487096150871366
10.59259259259259,11.170914296992123
8.84259259259259,9.59641187172383
12.75925925925926,12.913068855414167
12.912037037037035,13.528135551139712
19.09722222222221,19.543698913184926
4.694444444444446,5.578622274566442
12.175925925925926,12.925344778224826
8.393518518518519,9.330100721679628
6.648148148148147,7.476417413447052
5.287037037037036,5.671015560394153
17.370370370370367,17.989550057332963
12.5,13.033290774095803
6.296296296296298,6.012998500606045
9.879629629629628,10.065746587933972
11.245370370370374,10.432865460636094
5.833333333333332,6.799453052226454
11.023148148148149,12.0909941829741
13.046296296296294,12.487771342508495
6.953703703703702,7.9587410187814385
14.847222222222221,15.010945701040328
4.87037037037037,5.2277369112707675
10.129629629629632,10.896024069748819
15.481481481481485,15.886392944958061
9.46759259259259,8.93975782347843
8.875,9.75369829358533
9.435185185185183,10.418841580394655
16.865740740740744,17.431109134107828
7.810185185185188,7.910616608802229
14.171296296296294,14.595555521780625
18.61111111111111,18.769099752884358
10.333333333333334,9.600704418960959
5.268518518518519,6.237114341696724
12.750000000000002,13.328390995971859
8.986111111111109,8.640800863038749
10.879629629629633,11.315393261844292
6.222222222222222,6.841229200363159
6.138888888888888,5.799615391064435
17.407407407407412,17.38828074419871
15.782407407407408,16.131167113315314
16.125,16.23891868116334
14.921296296296294,14.620342580601573
7.6898148148148175,7.956981175811961
9.310185185185183,9.952225947286934
13.236111111111116,13.46285715023987
21.56481481481481,21.884061402175575
17.763888888888886,17.700797556433827
6.749999999999999,6.73119781492278
11.435185185185187,11.418922682991251
11.231481481481485,11.163111083209515
9.175925925925926,9.525550161022693
12.814814814814815,12.976728949462995
13.560185185185185,13.501659628469497
19.523148148148145,19.315463228384033
4.689814814814814,5.563107614405453
12.870370370370367,12.932857611216605
8.675925925925927,9.349772613495588
6.990740740740742,7.402155791642144
5.166666666666665,5.6683399407193065
17.782407407407405,17.906170699745417
12.75925925925926,13.028249212540686
6.009259259259258,6.015266147674993
9.893518518518519,10.034256763989106
10.462962962962962,10.412000181619078
6.101851851851853,6.769453384913504
11.675925925925926,12.090062831528485
11.96759259259259,12.485184985445812
7.314814814814812,7.866452255984768
15.189814814814815,15.174151679966599
4.745370370370369,5.288217243505642
10.745370370370374,10.88248767517507
15.638888888888893,15.895270060515031
9.138888888888893,8.945929394103587
9.481481481481481,9.671897493302822
9.625000000000002,10.43510664999485
17.324074074074073,17.41423298441805
7.944444444444442,7.907935988390818
14.717592592592592,14.54540382977575
18.467592592592595,18.955074260709807
9.277777777777779,9.562431697268039
5.4675925925925934,6.2677533202804625
13.268518518518515,13.265466544777155
9.106481481481481,8.723285285755992
11.50925925925926,11.408479379024357
6.398148148148147,6.8755363000091165
5.782407407407407,5.802619803696871
17.439814814814813,17.43183084926568
16.185185185185183,16.143541750498116
16.64351851851852,16.307432109490037
14.777777777777779,14.496736160479486
8.203703703703702,7.927993195131421
9.726851851851851,10.045537806348875
13.180555555555555,13.475395105779171
21.57407407407407,21.88418065942824
17.662037037037035,17.642055795062333
6.435185185185188,6.705063584726304
12.055555555555555,11.534471813123673
11.583333333333336,11.176520798821002
9.787037037037038,9.53210944077
13.273148148148149,12.960700585972518
13.768518518518515,13.45090407319367
19.726851851851848,19.548661924432963
5.462962962962965,5.499777324963361
12.870370370370367,12.932620390318334
9.106481481481481,9.363309639506042
7.800925925925927,7.299487101379782
6.148148148148152,5.682977190706879
17.930555555555557,17.928939456585795
13.462962962962965,12.938342483481392
6.143518518518523,5.9662059629336
10.388888888888893,10.054968798533082
10.370370370370368,10.410478738835081
6.685185185185183,6.760312824510038
11.916666666666668,12.037144678179175
12.620370370370376,12.451034465339035
7.902777777777778,7.948664541821927
