state_name,year,co2_emissions,tempc,PC 1,PC 2,PC 3,state_abb,Class
New Mexico,1990,53.5,11.81481481,-0.419920778,-0.795877434,-0.748914545,NM,1
New Mexico,1991,49.3,11.39351852,-0.491129047,-0.774809279,-0.748914545,NM,1
New Mexico,1992,52,11.4212963,-0.472080173,-0.771295506,-0.748914545,NM,1
New Mexico,1993,52.6,11.74537037,-0.426466705,-0.804812778,-0.748914545,NM,1
New Mexico,1994,52.5,12.46759259,-0.334635839,-0.879973496,-0.748914545,NM,1
New Mexico,1995,51.1,12.39814815,-0.348049827,-0.882628994,-0.748914545,NM,1
New Mexico,1996,52.7,12.59722222,-0.313077724,-0.900087459,-0.748914545,NM,1
New Mexico,1997,55.9,11.61111111,-0.418081499,-0.795434464,-0.748914545,NM,1
New Mexico,1998,55.7,12.32407407,-0.327902021,-0.870071544,-0.748914545,NM,1
New Mexico,1999,56.8,12.40740741,-0.309853422,-0.878115482,-0.748914545,NM,1
New Mexico,2000,58.4,12.89351852,-0.239059509,-0.923665474,-0.748914545,NM,0
New Mexico,2001,58.7,12.54166667,-0.279288161,-0.892179353,-0.748914545,NM,1
New Mexico,2002,55.7,12.43518519,-0.305257847,-0.897330778,-0.748914545,NM,1
New Mexico,2003,57.9,13.0462963,-0.21588904,-0.952818936,-0.748914545,NM,0
New Mexico,2004,59.2,11.96759259,-0.341869305,-0.846372419,-0.748914545,NM,1
New Mexico,2005,59.7,12.62037037,-0.255729932,-0.912441561,-0.748914545,NM,1
New Mexico,2006,60.3,12.63425926,-0.248827128,-0.915601861,-0.748914545,NM,0
New Mexico,2007,59.4,12.34259259,-0.287494904,-0.894596379,-0.748914545,NM,1
New Mexico,2008,56.9,12.02314815,-0.337562834,-0.876993005,-0.748914545,NM,1
New Mexico,2009,57.7,12.375,-0.287491047,-0.912463732,-0.748914545,NM,1
New Mexico,2010,53.5,12.31944444,-0.313055399,-0.927189618,-0.748914545,NM,1
New Mexico,2011,55.9,12.56481481,-0.268338819,-0.946118654,-0.748914545,NM,0
New Mexico,2012,53.9,13.33333333,-0.180151307,-1.033078525,-0.748914545,NM,0
New Mexico,2013,53.4,12.04166667,-0.341634262,-0.912675631,-0.748914545,NM,1
New Mexico,2014,50.3,12.6712963,-0.276234185,-0.990250769,-0.748914545,NM,0
New Mexico,2015,50.4,12.74537037,-0.264299585,-1.001213928,-0.748914545,NM,0
New Mexico,2016,48.4,13.06944444,-0.231578102,-1.044677242,-0.748914545,NM,0
New Mexico,2017,49.1,13.5462963,-0.166402339,-1.092763917,-0.748914545,NM,0
New Mexico,2018,45.4,13.06018519,-0.243220177,-1.063439814,-0.748914545,NM,0
New York,1990,208.5,8.486111111,0.008948252,1.897174455,0.024490381,NY,4
New York,1991,200.8,8.37962963,-0.040326176,1.874043646,0.024490381,NY,4
New York,1992,200,6.537037037,-0.272051433,2.047216528,0.024490381,NY,4
New York,1993,194.6,6.763888889,-0.268321891,2.000261723,0.024490381,NY,4
New York,1994,192.6,6.856481481,-0.264488964,1.979452866,0.024490381,NY,4
New York,1995,198.2,7.347222222,-0.173283457,1.948751388,0.024490381,NY,4
New York,1996,200.9,6.962962963,-0.205656214,1.992590094,0.024490381,NY,4
New York,1997,205,6.847222222,-0.197576408,2.015505192,0.024490381,NY,4
New York,1998,204.3,9.078703704,0.079632773,1.790342175,0.024490381,NY,4
New York,1999,206.6,8.273148148,-0.007300539,1.873881833,0.024490381,NY,4
New York,2000,212.6,7.152777778,-0.115176002,2.002385534,0.024490381,NY,4
New York,2001,207.1,8.296296296,0.002456377,1.865336541,0.024490381,NY,4
New York,2002,201.4,8.240740741,-0.030545657,1.844872553,0.024490381,NY,4
New York,2003,212,6.953703704,-0.136411985,2.007284306,0.024490381,NY,4
New York,2004,214.8,7.314814815,-0.075267745,1.978558202,0.024490381,NY,4
New York,2005,210.7,7.902777778,-0.020026063,1.901235466,0.024490381,NY,4
New York,2006,192.2,8.685185185,-0.011919755,1.749797216,0.024490381,NY,4
New York,2007,198.7,7.587962963,-0.114427134,1.877948172,0.024490381,NY,4
New York,2008,188.9,7.652777778,-0.152736787,1.830019724,0.024490381,NY,4
New York,2009,172.8,7.231481481,-0.282950679,1.80556561,0.024490381,NY,4
New York,2010,174.3,8.472222222,-0.118475917,1.68577955,0.024490381,NY,4
New York,2011,164.3,8.402777778,-0.174532623,1.650225606,0.024490381,NY,4
New York,2012,160.9,9.356481481,-0.070176104,1.539786609,0.024490381,NY,4
New York,2013,162.2,7.625,-0.277622097,1.710118693,0.024490381,NY,4
New York,2014,169.8,6.949074074,-0.322098003,1.801246478,0.024490381,NY,4
New York,2015,167.7,7.606481481,-0.248272843,1.724778206,0.024490381,NY,4
New York,2016,163.4,8.689814815,-0.132201342,1.598209852,0.024490381,NY,4
New York,2017,158.1,8.287037037,-0.206552828,1.61325771,0.024490381,NY,4
New York,2018,167.5,7.884259259,-0.208015017,1.684538958,0.024490381,NY,4
North Carolina,1990,111.8,16.15740741,0.9551369,-0.876953068,-0.654928712,NC,0
North Carolina,1991,111.6,15.67592593,0.896251429,-0.834693152,-0.654928712,NC,0
North Carolina,1992,122.3,14.56018519,0.812258478,-0.688663157,-0.654928712,NC,0
North Carolina,1993,127.6,14.84259259,0.875976747,-0.700123243,-0.654928712,NC,0
North Carolina,1994,122.9,15.00462963,0.875088412,-0.73805702,-0.654928712,NC,0
North Carolina,1995,129.3,14.68055556,0.868572966,-0.68595449,-0.654928712,NC,0
North Carolina,1996,141.3,14.31944444,0.8852027,-0.608805001,-0.654928712,NC,0
North Carolina,1997,143.5,14.49537037,0.920261022,-0.621702781,-0.654928712,NC,0
North Carolina,1998,143.5,16.01388889,1.111964368,-0.774412291,-0.654928712,NC,0
North Carolina,1999,142.2,15.37037037,1.027402605,-0.720502195,-0.654928712,NC,0
North Carolina,2000,149.9,14.65740741,0.978800377,-0.625367157,-0.654928712,NC,0
North Carolina,2001,145.1,15.21759259,1.027104512,-0.702649138,-0.654928712,NC,0
North Carolina,2002,146.8,15.54166667,1.078172282,-0.73195847,-0.654928712,NC,0
North Carolina,2003,148,14.84722222,0.999651175,-0.663500892,-0.654928712,NC,0
North Carolina,2004,151.7,15.18981481,1.062946941,-0.686971779,-0.654928712,NC,0
North Carolina,2005,155.7,15.23611111,1.090752891,-0.680297341,-0.654928712,NC,0
North Carolina,2006,150.2,15.4537037,1.092831044,-0.726728508,-0.654928712,NC,0
North Carolina,2007,156,15.81944444,1.169428422,-0.744431499,-0.654928712,NC,0
North Carolina,2008,150.8,15.18055556,1.066106455,-0.705893556,-0.654928712,NC,0
North Carolina,2009,134.2,14.93518519,0.955368638,-0.749477757,-0.654928712,NC,0
North Carolina,2010,144,15.00925926,1.015400257,-0.723334529,-0.654928712,NC,0
North Carolina,2011,129.4,15.77314815,1.040533458,-0.85804136,-0.654928712,NC,0
North Carolina,2012,122.2,15.9537037,1.029560067,-0.907350994,-0.654928712,NC,0
North Carolina,2013,125.6,14.75462963,0.898970511,-0.78109082,-0.654928712,NC,0
North Carolina,2014,127.9,14.63888889,0.898125097,-0.765061443,-0.654928712,NC,0
North Carolina,2015,121.4,15.84259259,1.018310045,-0.911825996,-0.654928712,NC,0
North Carolina,2016,120.7,16.02314815,1.039566617,-0.936270527,-0.654928712,NC,0
North Carolina,2017,116.2,16.11111111,1.030425634,-0.966189796,-0.654928712,NC,0
North Carolina,2018,119.3,15.7962963,1.008702826,-0.927617267,-0.654928712,NC,0
North Dakota,1990,44.9,5.87037037,-1.869814137,1.032240265,0.546411133,ND,3
North Dakota,1991,45.9,5.731481481,-1.879994399,1.045562066,0.546411133,ND,3
North Dakota,1992,47.8,5.134259259,-1.942911392,1.107182553,0.546411133,ND,3
North Dakota,1993,47.9,3.490740741,-2.145329881,1.264315462,0.546411133,ND,3
North Dakota,1994,48.2,4.435185185,-2.023782618,1.168936625,0.546411133,ND,3
North Dakota,1995,48.1,4.236111111,-2.046928205,1.183940645,0.546411133,ND,3
North Dakota,1996,49,2.509259259,-2.25577981,1.352289479,0.546411133,ND,3
North Dakota,1997,47.6,4.828703704,-1.971063896,1.115839988,0.546411133,ND,3
North Dakota,1998,49,6.222222222,-1.788018533,0.980719446,0.546411133,ND,3
North Dakota,1999,50.1,6.087962963,-1.797125178,0.993970698,0.546411133,ND,3
North Dakota,2000,51.4,5.041666667,-1.919061044,1.09724559,0.546411133,ND,3
North Dakota,2001,52.4,5.689814815,-1.831020214,1.033542239,0.546411133,ND,3
North Dakota,2002,52.1,5,-1.916401233,1.095808626,0.546411133,ND,3
North Dakota,2003,51.7,4.87037037,-1.93236779,1.102868688,0.546411133,ND,3
North Dakota,2004,50.3,4.74537037,-1.952715032,1.10565026,0.546411133,ND,3
North Dakota,2005,53.2,5.777777778,-1.807298133,1.011608772,0.546411133,ND,3
North Dakota,2006,51.5,6.574074074,-1.714156458,0.923077986,0.546411133,ND,3
North Dakota,2007,53.3,5.425925926,-1.846324061,1.038233539,0.546411133,ND,3
North Dakota,2008,53.7,4.074074074,-2.010855432,1.167969454,0.546411133,ND,3
North Dakota,2009,52.2,3.62037037,-2.072720269,1.202537814,0.546411133,ND,3
North Dakota,2010,52.9,4.930555556,-1.903545705,1.072895096,0.546411133,ND,3
North Dakota,2011,54.3,4.810185185,-1.9094315,1.085934701,0.546411133,ND,3
North Dakota,2012,56.8,6.740740741,-1.653910384,0.90246376,0.546411133,ND,3
North Dakota,2013,57.3,3.773148148,-2.019588033,1.190710323,0.546411133,ND,3
North Dakota,2014,59.3,3.875,-1.994765741,1.18429689,0.546411133,ND,3
North Dakota,2015,57.9,6.319444444,-1.694450007,0.935613992,0.546411133,ND,3
North Dakota,2016,54.9,6.87037037,-1.638376193,0.86612391,0.546411133,ND,3
North Dakota,2017,56.7,5.560185185,-1.790765786,0.997137582,0.546411133,ND,3
North Dakota,2018,59.2,4.328703704,-1.929862351,1.123126521,0.546411133,ND,3
Ohio,1990,246.5,11.47685185,1.047777751,1.540532188,0.995599448,OH,4
Ohio,1991,244.9,11.73148148,1.073816051,1.505395371,0.995599448,OH,4
Ohio,1992,250.2,10.15740741,0.905848099,1.675624027,0.995599448,OH,4
Ohio,1993,254,10.22222222,0.934973442,1.679721028,0.995599448,OH,4
Ohio,1994,250.5,10.25925926,0.924435433,1.658611139,0.995599448,OH,4
Ohio,1995,252.8,10.18981481,0.929367729,1.670109625,0.995599448,OH,4
Ohio,1996,265.4,9.740740741,0.937994887,1.758163046,0.995599448,OH,4
Ohio,1997,260.4,9.967592593,0.943707811,1.712738401,0.995599448,OH,4
Ohio,1998,260,12.27314815,1.231648867,1.481473578,0.995599448,OH,4
Ohio,1999,259.4,11.28703704,1.10780296,1.57159005,0.995599448,OH,4
Ohio,2000,266.4,10.43981481,1.038974448,1.677186894,0.995599448,OH,4
Ohio,2001,256,11.31481481,1.098799669,1.547672607,0.995599448,OH,4
Ohio,2002,262.4,11.40740741,1.144283625,1.558997114,0.995599448,OH,4
Ohio,2003,270.3,10.12962963,1.026185009,1.710174108,0.995599448,OH,4
Ohio,2004,266.1,10.74537037,1.084397471,1.629750297,0.995599448,OH,4
Ohio,2005,273.7,10.99537037,1.155475791,1.630260255,0.995599448,OH,4
Ohio,2006,266.5,11.50462963,1.185524151,1.548781292,0.995599448,OH,4
Ohio,2007,270.1,11.25925926,1.174947138,1.582470185,0.995599448,OH,4
Ohio,2008,262.8,10.35185185,1.027701687,1.639253957,0.995599448,OH,4
Ohio,2009,237.4,10.30092593,0.89759585,1.542976486,0.995599448,OH,4
Ohio,2010,249.1,10.94907407,1.038692153,1.520204923,0.995599448,OH,4
Ohio,2011,237.1,11.28240741,1.022984624,1.437581422,0.995599448,OH,4
Ohio,2012,217.3,12.23148148,1.045444701,1.264858943,0.995599448,OH,4
Ohio,2013,231.1,10.48611111,0.898246089,1.484367803,0.995599448,OH,4
Ohio,2014,232.9,9.550925926,0.792655958,1.578681256,0.995599448,OH,4
Ohio,2015,214,10.89814815,0.869266962,1.370435971,0.995599448,OH,4
Ohio,2016,207.4,11.98611111,0.974511786,1.234616106,0.995599448,OH,4
Ohio,2017,206.4,11.79166667,0.94748136,1.245724176,0.995599448,OH,4
Ohio,2018,208.6,11.21759259,0.888940758,1.306226837,0.995599448,OH,4
Oklahoma,1990,88,15.9212963,0.726840386,-1.353699046,-1.289201717,OK,0
Oklahoma,1991,89.4,15.70833333,0.709399168,-1.331597658,-1.289201717,OK,0
Oklahoma,1992,92.7,15.18518519,0.662668351,-1.271871037,-1.289201717,OK,0
Oklahoma,1993,95.4,14.50925926,0.593896012,-1.199487715,-1.289201717,OK,0
Oklahoma,1994,94.1,15.39814815,0.700576493,-1.295550123,-1.289201717,OK,0
Oklahoma,1995,95,15.21759259,0.684700445,-1.278533059,-1.289201717,OK,0
Oklahoma,1996,97.6,14.99074074,0.671476061,-1.250481923,-1.289201717,OK,0
Oklahoma,1997,98.8,14.85185185,0.66228749,-1.236395042,-1.289201717,OK,0
Oklahoma,1998,97.6,16.71759259,0.891373523,-1.427676717,-1.289201717,OK,0
Oklahoma,1999,97.2,16.30092593,0.839585157,-1.39252513,-1.289201717,OK,0
Oklahoma,2000,100.2,15.72685185,0.785011319,-1.328962148,-1.289201717,OK,0
Oklahoma,2001,101.7,15.99074074,0.827576374,-1.353146401,-1.289201717,OK,0
Oklahoma,2002,102,15.23148148,0.736503862,-1.281788436,-1.289201717,OK,0
Oklahoma,2003,104.2,15.48148148,0.780806521,-1.301935641,-1.289201717,OK,0
Oklahoma,2004,100.4,15.63888889,0.783803025,-1.335973468,-1.289201717,OK,0
Oklahoma,2005,107.2,16.02314815,0.867669943,-1.351663415,-1.289201717,OK,0
Oklahoma,2006,110.6,16.75462963,0.978010946,-1.414341409,-1.289201717,OK,0
Oklahoma,2007,109.8,15.58333333,0.830062502,-1.306866452,-1.289201717,OK,0
Oklahoma,2008,112.6,15.30555556,0.811474328,-1.273066256,-1.289201717,OK,0
Oklahoma,2009,106.7,15.23148148,0.775169517,-1.292482967,-1.289201717,OK,0
Oklahoma,2010,106.1,15.72222222,0.835632599,-1.346901929,-1.289201717,OK,0
Oklahoma,2011,107.8,16.46759259,0.939277542,-1.417442372,-1.289201717,OK,0
Oklahoma,2012,105.2,17.30555556,1.033156548,-1.513493821,-1.289201717,OK,0
Oklahoma,2013,103.7,14.90740741,0.728627837,-1.288628023,-1.289201717,OK,0
Oklahoma,2014,104.9,14.93518519,0.740239027,-1.290852351,-1.289201717,OK,0
Oklahoma,2015,101,16.01388889,0.857716139,-1.415437455,-1.289201717,OK,0
Oklahoma,2016,97.1,16.83796296,0.943415839,-1.515102657,-1.289201717,OK,0
Oklahoma,2017,93.8,16.56018519,0.894581085,-1.504637405,-1.289201717,OK,0
Oklahoma,2018,97.9,15.66666667,0.805595341,-1.405603333,-1.289201717,OK,0
Oregon,1990,30.2,8.560185185,-1.311249237,0.077957706,0.130135968,OR,3
Oregon,1991,34.1,8.671296296,-1.275850337,0.077906356,0.130135968,OR,3
Oregon,1992,35,9.685185185,-1.142661434,-0.021973577,0.130135968,OR,3
Oregon,1993,35.2,7.481481481,-1.414494383,0.190365658,0.130135968,OR,3
Oregon,1994,36.8,8.805555556,-1.239123895,0.062806533,0.130135968,OR,3
Oregon,1995,34.1,8.930555556,-1.234717488,0.036148271,0.130135968,OR,3
Oregon,1996,36.2,8.689814815,-1.252154414,0.063645974,0.130135968,OR,3
Oregon,1997,35.9,8.75462963,-1.243358739,0.052058832,0.130135968,OR,3
Oregon,1998,41.3,8.782407407,-1.210922035,0.065901188,0.130135968,OR,3
Oregon,1999,42.4,8.439814815,-1.246028381,0.099541451,0.130135968,OR,3
Oregon,2000,41.1,8.592592593,-1.23121351,0.075520215,0.130135968,OR,3
Oregon,2001,40.9,8.768518519,-1.208055482,0.053441475,0.130135968,OR,3
Oregon,2002,39.4,8.726851852,-1.218498689,0.047684902,0.130135968,OR,3
Oregon,2003,39.9,9.467592593,-1.121381665,-0.026992932,0.130135968,OR,3
Oregon,2004,41,9.138888889,-1.154754697,0.005288064,0.130135968,OR,3
Oregon,2005,41.3,8.726851852,-1.202494375,0.042664343,0.130135968,OR,3
Oregon,2006,40.6,8.861111111,-1.187015515,0.022750705,0.130135968,OR,3
Oregon,2007,44,8.768518519,-1.179517772,0.040722576,0.130135968,OR,3
Oregon,2008,43,8.222222222,-1.250458804,0.08626542,0.130135968,OR,3
Oregon,2009,41,8.476851852,-1.226403887,0.049598443,0.130135968,OR,3
Oregon,2010,40.8,8.398148148,-1.235023271,0.052439605,0.130135968,OR,3
Oregon,2011,37.3,7.930555556,-1.308538333,0.080716431,0.130135968,OR,3
Oregon,2012,37,8.898148148,-1.187077288,-0.019223092,0.130135968,OR,3
Oregon,2013,39.2,8.689814815,-1.19997397,0.005485528,0.130135968,OR,3
Oregon,2014,38,9.791666667,-1.066220172,-0.111036441,0.130135968,OR,3
Oregon,2015,38.1,10.19907407,-1.012686052,-0.154622018,0.130135968,OR,3
Oregon,2016,37.9,9.314814815,-1.121837611,-0.072943347,0.130135968,OR,3
Oregon,2017,38.7,8.907407407,-1.16652029,-0.034107456,0.130135968,OR,3
Oregon,2018,39.5,9.134259259,-1.132048324,-0.057344776,0.130135968,OR,3
Pennsylvania,1990,264.3,10.37962963,0.927192946,2.040743343,1.158411907,PA,4
Pennsylvania,1991,256.7,10.40277778,0.894591956,2.005308578,1.158411907,PA,4
Pennsylvania,1992,266.4,8.694444444,0.731685845,2.205508583,1.158411907,PA,4
Pennsylvania,1993,269.3,9.018518519,0.788703762,2.180789732,1.158411907,PA,4
Pennsylvania,1994,266.8,8.888888889,0.762324448,2.179816452,1.158411907,PA,4
Pennsylvania,1995,269.2,9.148148148,0.80877434,2.159528149,1.158411907,PA,4
Pennsylvania,1996,275.2,8.675925926,0.781786835,2.224599372,1.158411907,PA,4
Pennsylvania,1997,276,8.87037037,0.812214403,2.204533675,1.158411907,PA,4
Pennsylvania,1998,266.1,10.97222222,1.027628201,1.956863468,1.158411907,PA,4
Pennsylvania,1999,265,9.99537037,0.902458608,2.044161061,1.158411907,PA,4
Pennsylvania,2000,277.5,9.166666667,0.863212688,2.168985251,1.158411907,PA,4
Pennsylvania,2001,264.8,9.967592593,0.902389123,2.037921968,1.158411907,PA,4
Pennsylvania,2002,271.6,10.16666667,0.963145197,2.040355587,1.158411907,PA,4
Pennsylvania,2003,275.2,8.875,0.821991908,2.176442625,1.158411907,PA,4
Pennsylvania,2004,278.7,9.481481481,0.917228937,2.126380577,1.158411907,PA,4
Pennsylvania,2005,281.4,9.717592593,0.962277511,2.10950534,1.158411907,PA,4
Pennsylvania,2006,275.9,10.4212963,1.025021633,2.015499814,1.158411907,PA,4
Pennsylvania,2007,278.5,9.722222222,0.952864593,2.089766042,1.158411907,PA,4
Pennsylvania,2008,270.4,9.361111111,0.869829371,2.090024975,1.158411907,PA,4
Pennsylvania,2009,244.8,9.12962963,0.716198768,2.0106529,1.158411907,PA,4
Pennsylvania,2010,256.2,10.0462963,0.889318262,1.960454546,1.158411907,PA,4
Pennsylvania,2011,248.7,10.24074074,0.878590648,1.908638024,1.158411907,PA,4
Pennsylvania,2012,238.3,11,0.923971591,1.790450965,1.158411907,PA,4
Pennsylvania,2013,247.5,9.449074074,0.778230471,1.973333238,1.158411907,PA,4
Pennsylvania,2014,247.1,8.574074074,0.669242762,2.053340651,1.158411907,PA,4
Pennsylvania,2015,230.7,9.699074074,0.73051689,1.876407146,1.158411907,PA,4
Pennsylvania,2016,217.4,10.51851852,0.769029337,1.741236267,1.158411907,PA,4
Pennsylvania,2017,217.3,10.33796296,0.748194833,1.75442793,1.158411907,PA,4
Pennsylvania,2018,221.3,9.865740741,0.711290417,1.811848351,1.158411907,PA,4
Rhode Island,1990,8.9,10.84259259,-1.09422421,-0.840535783,-0.424299366,RI,1
Rhode Island,1991,10.8,10.76388889,-1.092430836,-0.82966128,-0.424299366,RI,1
Rhode Island,1992,13.2,9.111111111,-1.284600419,-0.66282377,-0.424299366,RI,1
Rhode Island,1993,10.9,9.634259259,-1.228522314,-0.726917538,-0.424299366,RI,1
Rhode Island,1994,12.9,9.75,-1.201966708,-0.734690238,-0.424299366,RI,1
Rhode Island,1995,12.1,9.939814815,-1.18005044,-0.760423487,-0.424299366,RI,1
Rhode Island,1996,13.6,9.486111111,-1.227039911,-0.714378924,-0.424299366,RI,1
Rhode Island,1997,13.6,9.689814815,-1.199423565,-0.738411119,-0.424299366,RI,1
Rhode Island,1998,14,11.12037037,-1.016714488,-0.880981775,-0.424299366,RI,1
Rhode Island,1999,13.3,10.97222222,-1.036479667,-0.873256976,-0.424299366,RI,1
Rhode Island,2000,11.8,9.703703704,-1.200032222,-0.758944928,-0.424299366,RI,1
Rhode Island,2001,12.4,10.60648148,-1.082197363,-0.849098342,-0.424299366,RI,1
Rhode Island,2002,11.8,10.65277778,-1.077200308,-0.860020748,-0.424299366,RI,1
Rhode Island,2003,11.6,9.435185185,-1.22795139,-0.745719659,-0.424299366,RI,1
Rhode Island,2004,11,9.625,-1.205043431,-0.770687827,-0.424299366,RI,1
Rhode Island,2005,11.3,10.05092593,-1.148206534,-0.815320681,-0.424299366,RI,1
Rhode Island,2006,10.6,11.02314815,-1.0281511,-0.917243453,-0.424299366,RI,1
Rhode Island,2007,11.1,10.15740741,-1.131520656,-0.834699358,-0.424299366,RI,1
Rhode Island,2008,10.7,10.43055556,-1.097221125,-0.867058051,-0.424299366,RI,1
Rhode Island,2009,11.3,9.875,-1.161384172,-0.814488387,-0.424299366,RI,1
Rhode Island,2010,11,11.09259259,-1.008723486,-0.938894723,-0.424299366,RI,1
Rhode Island,2011,11.1,10.90277778,-1.02972184,-0.924031802,-0.424299366,RI,1
Rhode Island,2012,10.6,11.59722222,-0.943340982,-0.998004146,-0.424299366,RI,1
Rhode Island,2013,10.2,10.36111111,-1.097394839,-0.882655781,-0.424299366,RI,1
Rhode Island,2014,10.6,9.856481481,-1.156194094,-0.835835178,-0.424299366,RI,1
Rhode Island,2015,10.9,10.24074074,-1.104557137,-0.87639023,-0.424299366,RI,1
Rhode Island,2016,9.7,11.22685185,-0.985247617,-0.98158497,-0.424299366,RI,1
Rhode Island,2017,10.1,10.85185185,-1.02786928,-0.947450863,-0.424299366,RI,1
Rhode Island,2018,11.2,10.86574074,-1.018487249,-0.948698463,-0.424299366,RI,1
South Carolina,1990,60.8,18.31018519,0.956273562,-2.209798186,-0.698783751,SC,0
South Carolina,1991,62.1,17.64351852,0.881714928,-2.143676603,-0.698783751,SC,0
South Carolina,1992,61.3,16.62962963,0.753410703,-2.051606676,-0.698783751,SC,0
South Carolina,1993,65.9,16.98611111,0.822902391,-2.072993969,-0.698783751,SC,0
South Carolina,1994,66,17.11111111,0.841192474,-2.088941109,-0.698783751,SC,0
South Carolina,1995,65,16.93518519,0.816473132,-2.079645397,-0.698783751,SC,0
South Carolina,1996,69.1,16.54166667,0.789886671,-2.029544951,-0.698783751,SC,0
South Carolina,1997,71.4,16.75462963,0.830063006,-2.045684903,-0.698783751,SC,0
South Carolina,1998,74.5,18.16666667,1.023848829,-2.17611462,-0.698783751,SC,0
South Carolina,1999,77.8,17.43981481,0.951696081,-2.096452077,-0.698783751,SC,0
South Carolina,2000,81.3,16.80092593,0.891512677,-2.024633148,-0.698783751,SC,0
South Carolina,2001,79.1,17.38425926,0.955597653,-2.094234534,-0.698783751,SC,0
South Carolina,2002,80.7,17.61111111,0.994036383,-2.114411533,-0.698783751,SC,0
South Carolina,2003,81.3,16.86574074,0.906184722,-2.043265216,-0.698783751,SC,0
South Carolina,2004,88.5,17.32407407,1.001279359,-2.064674428,-0.698783751,SC,0
South Carolina,2005,86.9,17.25925926,0.987451452,-2.068548095,-0.698783751,SC,0
South Carolina,2006,87.3,17.56481481,1.029762144,-2.101018091,-0.698783751,SC,0
South Carolina,2007,87.7,17.94444444,1.081317175,-2.140737513,-0.698783751,SC,0
South Carolina,2008,85.5,17.19444444,0.979004066,-2.079849228,-0.698783751,SC,0
South Carolina,2009,79.8,17.04166667,0.933868839,-2.090798345,-0.698783751,SC,0
South Carolina,2010,83.9,16.98148148,0.948881898,-2.073320316,-0.698783751,SC,0
South Carolina,2011,80,17.83333333,1.038048225,-2.175704053,-0.698783751,SC,0
South Carolina,2012,73.5,18.06018519,1.036323466,-2.226866799,-0.698783751,SC,0
South Carolina,2013,70.3,16.84722222,0.871274788,-2.124495001,-0.698783751,SC,0
South Carolina,2014,74.5,16.78703704,0.886783694,-2.106634433,-0.698783751,SC,0
South Carolina,2015,72.8,18.05092593,1.038280254,-2.240927222,-0.698783751,SC,0
South Carolina,2016,71.8,18.25462963,1.060938144,-2.268784817,-0.698783751,SC,0
South Carolina,2017,69.5,18.37037037,1.06617239,-2.293006741,-0.698783751,SC,0
South Carolina,2018,73.5,17.91666667,1.031579059,-2.237398677,-0.698783751,SC,0
South Dakota,1990,11.9,8.291666667,-1.636449615,0.007764059,-0.310185653,SD,1
South Dakota,1991,11.6,8.203703704,-1.646720387,0.011128859,-0.310185653,SD,1
South Dakota,1992,11.7,7.555555556,-1.724918083,0.070847605,-0.310185653,SD,1
South Dakota,1993,12.4,5.722222222,-1.948050114,0.248852409,-0.310185653,SD,1
South Dakota,1994,13,7.143518519,-1.765504888,0.107953012,-0.310185653,SD,1
South Dakota,1995,12.8,7.055555556,-1.775279814,0.111700352,-0.310185653,SD,1
South Dakota,1996,12.8,5.351851852,-1.985705173,0.27434088,-0.310185653,SD,1
South Dakota,1997,13.3,7.106481481,-1.762056272,0.100436525,-0.310185653,SD,1
South Dakota,1998,12.9,8.555555556,-1.581002875,-0.047006808,-0.310185653,SD,1
South Dakota,1999,13.6,8.782407407,-1.547026754,-0.070626668,-0.310185653,SD,1
South Dakota,2000,14.3,7.75462963,-1.669626609,0.028540626,-0.310185653,SD,1
South Dakota,2001,13.6,8.050925926,-1.63392576,-0.007231132,-0.310185653,SD,1
South Dakota,2002,13.9,7.912037037,-1.647576941,0.003412889,-0.310185653,SD,1
South Dakota,2003,13.8,7.810185185,-1.658589335,0.008902036,-0.310185653,SD,1
South Dakota,2004,13.9,7.944444444,-1.63914371,-0.007951282,-0.310185653,SD,1
South Dakota,2005,13.4,8.523148148,-1.567207131,-0.070596398,-0.310185653,SD,1
South Dakota,2006,13.5,8.967592593,-1.50905084,-0.117806688,-0.310185653,SD,1
South Dakota,2007,14,8.222222222,-1.597398348,-0.04704291,-0.310185653,SD,1
South Dakota,2008,15.1,6.578703704,-1.794858381,0.1139154,-0.310185653,SD,1
South Dakota,2009,14.9,6.421296296,-1.813299874,0.124459077,-0.310185653,SD,1
South Dakota,2010,15.2,7.296296296,-1.700419178,0.035876577,-0.310185653,SD,1
South Dakota,2011,14.7,7.097222222,-1.725548148,0.049350436,-0.310185653,SD,1
South Dakota,2012,15.1,9.592592593,-1.409951711,-0.197430721,-0.310185653,SD,1
South Dakota,2013,15.5,6.689814815,-1.76803641,0.084090054,-0.310185653,SD,1
South Dakota,2014,15.5,6.490740741,-1.790686152,0.099476613,-0.310185653,SD,1
South Dakota,2015,14.3,8.62962963,-1.527511622,-0.118537322,-0.310185653,SD,1
South Dakota,2016,15,9.083333333,-1.465224716,-0.16435855,-0.310185653,SD,1
South Dakota,2017,14.6,8.203703704,-1.574790196,-0.083898048,-0.310185653,SD,1
South Dakota,2018,15.6,6.740740741,-1.750213,0.059007246,-0.310185653,SD,1
Tennessee,1990,105.1,15.23611111,0.688330874,-0.817929939,0.178181231,TN,0
Tennessee,1991,100.5,15.05092593,0.64460555,-0.821499491,0.178181231,TN,0
Tennessee,1992,106.3,13.88425926,0.529960684,-0.689229978,0.178181231,TN,0
Tennessee,1993,116.9,13.98611111,0.597425695,-0.662744965,0.178181231,TN,0
